intl_gross,dom_gross,budget,runtime,num_theaters,num_days,genre,mpaa_rating,release_month,release_year,release_date
131441.1899191696,131441.1899191696,28456597.222222224,152.0,17.0,76.31803628601921,Foreign,Unrated,Mar,2013,2013-03-08
7401262.01762557,364769.0572938353,28456597.222222224,101.0,38.0,76.31803628601921,Comedy / Drama,Unrated,Apr,2013,2013-04-12
1085085.591589864,417221.79320647154,28456597.222222224,90.0,44.0,76.31803628601921,Western,R,Aug,2013,2013-08-16
581829.7371617937,581829.7371617937,28456597.222222224,128.0,58.0,76.31803628601921,Thriller,R,Apr,2013,2013-04-26
9378346.24667892,794628.0631026943,28456597.222222224,124.0,107.0,76.31803628601921,Drama,R,Dec,2012,2012-12-21
4282317.119124989,4282317.119124989,28456597.222222224,86.0,233.0,76.31803628601921,Comedy / Drama,R,May,2013,2013-05-17
213645.20181836133,213645.20181836133,28456597.222222224,137.0,89.0,10.0,Foreign,Unrated,Jun,2013,2013-06-28
233694.03692526947,233694.03692526947,28456597.222222224,145.0,25.0,28.0,Foreign,Unrated,Feb,2013,2013-02-08
285023.011113639,285023.011113639,28456597.222222224,150.0,99.0,24.0,Foreign / Action,Unrated,Mar,2013,2013-03-29
777084.388964487,777084.388964487,28456597.222222224,152.0,83.0,31.0,Foreign,Unrated,Aug,2013,2013-08-30
1181135.6526740987,1181135.6526740987,28456597.222222224,120.0,110.0,66.0,Foreign,Unrated,Feb,2013,2013-02-22
1662430.8039681143,1662430.8039681143,28456597.222222224,150.0,153.0,35.0,Foreign / Action,Unrated,Jan,2013,2013-01-25
5585095.769605549,5585095.769605549,28456597.222222224,141.0,196.0,57.0,Action Comedy,Unrated,Aug,2013,2013-08-08
105372.65366569796,105372.65366569796,28456597.222222224,105.0,110.0,7.0,Action,R,Nov,2013,2013-11-01
1668367.3804178452,375199.62842928094,28456597.222222224,92.0,118.0,28.0,Drama,R,Aug,2013,2013-08-09
11190400.310443558,819870.4591834544,28456597.222222224,89.0,81.0,49.0,Drama,R,Jul,2013,2013-07-19
740.7567920259962,740.7567920259962,28456597.222222224,100.0,1.0,14.0,War Drama,R,Apr,2013,2013-04-12
3732413.5788149745,3811.1095180655657,28456597.222222224,155.0,4.0,35.0,Drama,R,Nov,2013,2013-11-01
70837.90133888516,70837.90133888516,28456597.222222224,94.0,17.0,49.0,Crime,R,Dec,2012,2012-12-07
2229382.2726082494,19738.432757976792,28456597.222222224,100.0,4.0,35.0,Foreign / Action,PG-13,Feb,2013,2013-02-08
22972.930454976668,22972.930454976668,28456597.222222224,95.0,12.0,21.0,Horror,R,Jul,2013,2013-07-12
29708826.62396923,36466.48883699567,28456597.222222224,97.0,6.0,42.0,Romantic Comedy,R,Aug,2013,2013-08-09
441879.314036496,105869.29742398812,28456597.222222224,104.0,14.0,63.0,Drama / Thriller,R,May,2013,2013-05-31
436075.31621715595,436075.31621715595,28456597.222222224,99.0,32.0,105.0,Foreign,R,Jun,2013,2013-06-21
618295.1737874371,618295.1737874371,28456597.222222224,113.0,60.0,91.0,Romance,R,Apr,2013,2013-04-12
645329.6400623291,645329.6400623291,28456597.222222224,111.0,47.0,84.0,Foreign,R,Jul,2013,2013-07-12
8108274.380689391,1651358.730280408,28456597.222222224,132.0,56.0,175.0,Foreign,R,Nov,2012,2012-11-09
1086391.4757354285,1086391.4757354285,28456597.222222224,92.0,27.0,154.0,Documentary,PG-13,Sep,2012,2012-09-21
1219866.5003412648,1219866.5003412648,28456597.222222224,102.0,41.0,168.0,Drama,PG-13,May,2013,2013-05-03
2413560.295505179,2413560.295505179,28456597.222222224,111.0,86.0,161.0,Foreign,R,Mar,2013,2013-03-29
2512396.6122503295,2512396.6122503295,28456597.222222224,118.0,458.0,40.0,Drama,PG,Oct,2013,2013-10-18
11784056.359457452,6217791.645201588,28456597.222222224,40.0,27.0,476.0,Documentary,Unrated,Oct,2011,2011-10-07
12258.262254407466,12258.262254407466,28456597.222222224,103.0,15.0,7.0,Drama,R,Nov,2013,2013-11-15
41963.2409414613,41963.2409414613,28456597.222222224,90.0,12.0,7.0,Action,R,Jul,2013,2013-07-12
85303.82654309593,85303.82654309593,28456597.222222224,96.0,21.0,56.0,Comedy / Drama,R,Jul,2013,2013-07-05
8529725.0222144,110582.15207098305,28456597.222222224,108.0,39.0,28.0,Fantasy,PG-13,Mar,2013,2013-03-15
1122152.8931090287,1122152.8931090287,28456597.222222224,99.0,122.0,91.0,Drama,R,May,2013,2013-05-03
2072007.229488704,2072007.229488704,28456597.222222224,105.0,258.0,91.0,Thriller,R,May,2013,2013-05-03
2653446.5962387905,107009.89452989178,28456597.222222224,113.0,34.0,76.31803628601921,Foreign,R,Oct,2013,2013-10-25
1372876.5567044434,1372876.5567044434,28456597.222222224,105.0,53.0,76.31803628601921,Foreign,PG-13,Oct,2012,2012-10-26
294340.34263834095,294340.34263834095,28456597.222222224,104.0,27.0,76.31803628601921,Foreign,PG-13,Mar,2013,2013-03-29
4097809.7540747863,300039.1193224501,28456597.222222224,102.0,21.0,76.31803628601921,Foreign,R,Aug,2013,2013-08-16
12499267.055808581,410106.7400421537,28456597.222222224,105.0,36.0,56.0,Foreign,R,Apr,2013,2013-04-19
715362.723249355,715362.723249355,28456597.222222224,145.0,217.0,16.0,Foreign,Unrated,Oct,2013,2013-10-02
1722186.9388771318,1722186.9388771318,28456597.222222224,140.0,140.0,42.0,Foreign,Unrated,Jul,2013,2013-07-12
402063.8894744636,402063.8894744636,28456597.222222224,85.0,50.0,91.0,Comedy / Drama,R,Oct,2012,2012-10-12
1384278.7329850572,1384278.7329850572,28456597.222222224,93.0,65.0,56.0,Comedy,R,May,2013,2013-05-31
114384563.54643413,59790185.549796596,60000000.0,93.0,114.23131782945737,140.0,Animation,PG,Aug,2012,2012-08-17
9756306.395463295,6408359.056072894,28456597.222222224,98.0,516.0,147.0,Drama,R,Oct,2012,2012-10-19
51380869.038737945,43776171.41353868,7000000.0,109.0,114.23131782945737,119.0,Crime Drama,R,Sep,2012,2012-09-21
13988296.351995261,13988296.351995261,28456597.222222224,95.0,114.23131782945737,76.31803628601921,Romantic Comedy,PG-13,Dec,2012,2012-12-07
1223337.7455925343,1223337.7455925343,28456597.222222224,102.0,461.0,56.0,Romance,PG-13,Oct,2013,2013-10-11
455436011.2685872,10888502.131588804,28456597.222222224,112.0,194.0,238.0,Foreign,R,May,2012,2012-05-25
5781806.681919839,188441.58329648818,28456597.222222224,111.0,58.0,49.0,Foreign,R,Sep,2013,2013-09-06
36927409.032640226,27639082.682648502,35000000.0,101.0,114.23131782945737,77.0,Crime Thriller,PG-13,Oct,2012,2012-10-19
188442866.42194483,70982249.40373006,30000000.0,118.0,114.23131782945737,96.0,Sci-Fi Action,R,Sep,2012,2012-09-28
55791.364592178325,55791.364592178325,28456597.222222224,75.0,5.0,217.0,War,Unrated,Jan,2011,2011-01-14
17413547.57418751,9352428.034358272,20000000.0,109.0,114.23131782945737,31.0,Drama,PG-13,Sep,2013,2013-09-20
72111093.28227957,30380891.902282394,10000000.0,92.0,114.23131782945737,38.0,Concert,PG,Aug,2013,2013-08-30
100377357.0820366,32792609.775709677,60000000.0,120.0,114.23131782945737,47.0,Fantasy Drama,PG-13,Aug,2013,2013-08-21
89217713.9616324,37107936.86937933,30000000.0,92.0,114.23131782945737,38.0,Horror,R,Oct,2013,2013-10-18
72152634.58646874,54580705.00289753,13000000.0,95.0,114.23131782945737,87.0,Thriller,R,Mar,2013,2013-03-15
102635801.43219563,57071792.230840884,17000000.0,91.0,114.23131782945737,66.0,Horror,R,Apr,2013,2013-04-05
301080492.8978309,97908389.4411415,115000000.0,109.0,114.23131782945737,108.0,Sci-Fi,R,Aug,2013,2013-08-09
82967643.09032466,51338718.1867122,3000000.0,110.0,114.23131782945737,84.0,Horror,R,Oct,2012,2012-10-12
35641685.8029391,18942792.118957814,28456597.222222224,103.0,745.0,140.0,Drama,PG-13,Sep,2012,2012-09-21
520432.1525431732,520432.1525431732,28456597.222222224,108.0,147.0,21.0,Drama,R,Oct,2013,2013-10-11
3482852.1946968753,3482852.1946968753,28456597.222222224,93.0,670.0,35.0,Action Comedy,R,Feb,2013,2013-02-01
8303502.738101881,6148029.895302567,28456597.222222224,112.0,438.0,49.0,Romantic Comedy,PG,Oct,2013,2013-10-04
885857385.2905563,312092822.6932759,120000000.0,116.0,114.23131782945737,112.0,Romance,PG-13,Nov,2012,2012-11-16
9792999.449683847,9656211.973883592,15000000.0,95.0,114.23131782945737,35.0,Comedy,PG-13,May,2013,2013-05-10
50854171.18111926,12679461.406525668,45000000.0,107.0,114.23131782945737,42.0,Action,R,Jan,2013,2013-01-18
192464929.5267298,20306077.14417624,28456597.222222224,107.0,886.0,119.0,Drama,PG-13,Dec,2012,2012-12-21
19459603.062882848,19459603.062882848,28456597.222222224,96.0,114.23131782945737,56.0,Horror,R,Aug,2013,2013-08-23
48948186.06764338,22958565.66559494,35000000.0,89.0,114.23131782945737,70.0,Romantic Comedy,R,Apr,2013,2013-04-26
34005420.146722354,33927556.50665144,28456597.222222224,75.0,892.0,51.0,Concert,R,Jul,2013,2013-07-03
49708510.83418828,36134984.38939375,28456597.222222224,92.0,114.23131782945737,56.0,Horror,R,Jan,2013,2013-01-04
45171919.4762982,45171919.4762982,28456597.222222224,112.0,114.23131782945737,98.0,Action,PG-13,Feb,2013,2013-02-22
104239638.79479903,46788898.95869195,28456597.222222224,115.0,978.0,105.0,Foreign,PG-13,Aug,2013,2013-08-30
55899100.57426907,54689057.51911297,28456597.222222224,111.0,114.23131782945737,63.0,Drama,PG-13,Mar,2013,2013-03-29
155806790.49266604,56043470.28507407,84000000.0,116.0,114.23131782945737,91.0,Action Comedy,PG-13,Jul,2013,2013-07-19
123088380.55709852,69846486.13023004,35000000.0,97.0,114.23131782945737,98.0,Drama,PG-13,Feb,2013,2013-02-01
370087974.1054357,123870517.66497679,75000000.0,116.0,114.23131782945737,119.0,Thriller,PG-13,May,2013,2013-05-31
40495464.08355619,16042173.779454166,15000000.0,97.0,114.23131782945737,84.0,Crime Thriller,R,Nov,2012,2012-11-30
11978389.817863382,229258.96607528426,28456597.222222224,95.0,60.0,42.0,Foreign,PG-13,Sep,2013,2013-09-20
30168975.09168358,17484766.164969467,28456597.222222224,137.0,864.0,182.0,Drama,R,Sep,2012,2012-09-14
684647.6216640839,614105.2681825401,28456597.222222224,120.0,138.0,42.0,Documentary,PG-13,Sep,2013,2013-09-06
24035545.02092661,1596636.0281081917,28456597.222222224,101.0,75.0,105.0,Foreign,PG-13,Apr,2013,2013-04-26
7408992.614430989,1791566.5988143734,28456597.222222224,93.0,91.0,105.0,Comedy / Drama,PG-13,Jun,2013,2013-06-21
21489973.236949306,2578830.080401104,28456597.222222224,98.0,126.0,126.0,Comedy / Drama,PG-13,Mar,2013,2013-03-22
67422269.03814867,6939290.727816721,28456597.222222224,130.0,804.0,63.0,Foreign / Action,PG-13,Aug,2013,2013-08-23
18293567.695325747,16942011.683186166,28456597.222222224,90.0,114.23131782945737,112.0,Drama,R,Jul,2013,2013-07-12
27801262.141253535,18328119.159501538,28456597.222222224,97.0,114.23131782945737,91.0,Thriller,PG-13,Feb,2013,2013-02-22
62627933.24845357,19350289.87770275,28456597.222222224,98.0,725.0,168.0,Comedy,PG-13,Jan,2013,2013-01-11
82471004.21657215,33687374.53452783,20000000.0,85.0,114.23131782945737,105.0,Comedy,PG-13,Apr,2013,2013-04-12
78492486.82014278,59989701.62836918,40000000.0,89.0,114.23131782945737,161.0,Animation,PG,Feb,2013,2013-02-15
454133219.9385001,173814942.82115385,100000000.0,165.0,114.23131782945737,143.0,Western,R,Dec,2012,2012-12-25
252399542.14552644,141025574.99307472,21000000.0,122.0,114.23131782945737,203.0,Comedy,R,Nov,2012,2012-11-16
14504749.27475886,7770596.6199770775,35000000.0,115.0,114.23131782945737,76.31803628601921,Thriller,PG-13,Aug,2013,2013-08-16
34132671.43103663,9302025.006159935,6000000.0,97.0,114.23131782945737,49.0,Comedy,R,Jan,2013,2013-01-25
50575245.734792255,27023291.790330403,13000000.0,93.0,114.23131782945737,77.0,Comedy,R,Mar,2013,2013-03-01
102689662.02689767,75074354.04130375,28000000.0,115.0,114.23131782945737,106.0,Romance,PG-13,Feb,2013,2013-02-14
47836784.275547266,47836784.275547266,65000000.0,93.0,114.23131782945737,93.0,Action,PG-13,Nov,2012,2012-11-21
19018235.123563576,11464153.085762609,28456597.222222224,110.0,114.23131782945737,42.0,Thriller,R,Mar,2013,2013-03-08
48629674.32581978,18536429.64976369,35000000.0,118.0,114.23131782945737,70.0,Action / Crime,R,Jan,2013,2013-01-25
170373344.55783686,87950608.4326292,5000000.0,105.0,114.23131782945737,98.0,Horror,PG-13,Sep,2013,2013-09-13
179160238.45224655,104090681.44249797,70000000.0,120.0,114.23131782945737,112.0,Thriller,R,Mar,2013,2013-03-22
15791757.381491004,8426277.915323429,28456597.222222224,107.0,114.23131782945737,35.0,Action,R,Oct,2013,2013-10-11
37807437.506492615,16973652.730761472,12000000.0,122.0,114.23131782945737,49.0,Drama,PG-13,Aug,2013,2013-08-16
66633599.80219525,28017443.172430962,40000000.0,125.0,114.23131782945737,63.0,Sci-Fi Thriller,PG-13,Mar,2013,2013-03-29
66681534.34256107,33852540.15049988,28456597.222222224,106.0,114.23131782945737,98.0,Thriller,R,Feb,2013,2013-02-08
63281761.59960851,42132313.418184474,28456597.222222224,80.0,114.23131782945737,52.0,Comedy,R,Jan,2013,2013-01-11
25164468.626880493,6415006.081343589,28456597.222222224,98.0,561.0,112.0,Drama,PG-13,Nov,2012,2012-11-23
22535130.271348555,13661041.924092093,28456597.222222224,91.0,318.0,268.0,Drama,PG-13,Jun,2012,2012-06-27
12708020.527050056,1803722.7965676067,12000000.0,108.18558009647118,275.0,76.31803628601921,Horror Thriller,R,Mar,2013,2013-03-01
2526896.0846851566,2422021.126989101,28456597.222222224,116.0,195.0,76.31803628601921,Drama,PG-13,May,2013,2013-05-31
25528298.326643974,2450329.82121164,20000000.0,101.0,443.0,76.31803628601921,Crime Thriller,R,Apr,2013,2013-04-05
24409884.992681053,22629431.850169774,28456597.222222224,103.0,114.23131782945737,76.31803628601921,Comedy,PG-13,Jul,2013,2013-07-05
23628993.703043908,22695682.233545247,28456597.222222224,96.0,114.23131782945737,84.0,Romantic Comedy,PG-13,Sep,2013,2013-09-27
174922.77184201375,174922.77184201375,28456597.222222224,127.0,25.0,28.0,Documentary,R,May,2013,2013-05-24
73590395.42845196,13683057.39278901,28456597.222222224,130.0,422.0,105.0,Drama,R,Nov,2012,2012-11-16
9488615.762432816,6807323.633892871,28456597.222222224,94.0,246.0,112.0,Drama,R,Dec,2012,2012-12-07
6050637.212532785,6050637.212532785,28456597.222222224,96.0,870.0,30.0,Thriller,R,Aug,2013,2013-08-28
8689163.107746718,8111696.11470683,28456597.222222224,140.0,114.23131782945737,28.0,Drama,R,Dec,2012,2012-12-28
18947503.372038618,18947503.372038618,13000000.0,117.0,114.23131782945737,77.0,Comedy / Drama,PG-13,Mar,2013,2013-03-22
37338359.58121026,22521025.671175368,15000000.0,140.0,114.23131782945737,91.0,Drama,R,Mar,2013,2013-03-29
48495671.00125774,27362599.43732105,20000000.0,109.0,114.23131782945737,105.0,Comedy,R,Aug,2013,2013-08-23
3752422.429890495,3673973.760307696,28456597.222222224,100.0,591.0,21.0,Comedy,R,Jul,2013,2013-07-26
15971833.884536631,15971833.884536631,5000000.0,88.0,114.23131782945737,35.0,Horror,PG-13,Mar,2013,2013-03-01
156433.31395922852,156433.31395922852,28456597.222222224,102.0,20.0,107.0,Foreign,R,Aug,2013,2013-08-14
400465.32742094033,400465.32742094033,28456597.222222224,105.0,81.0,100.0,Adventure,R,Apr,2013,2013-04-24
3946146.5174177024,3946146.5174177024,28456597.222222224,85.0,157.0,392.0,Documentary,PG-13,Jul,2012,2012-07-27
12336251.107629305,1439550.343110531,28456597.222222224,102.0,99.0,133.0,Foreign,R,Jun,2013,2013-06-28
27504151.0589998,2201468.9331602743,28456597.222222224,120.0,168.0,133.0,Foreign,R,Nov,2012,2012-11-23
10539931.670136549,1716902.7334658327,28456597.222222224,116.0,101.0,154.0,Romantic Comedy,R,May,2013,2013-05-03
1868007.6491369652,1868007.6491369652,28456597.222222224,90.0,64.0,133.0,Foreign,PG,May,2013,2013-05-24
2466029.8667994523,2466029.8667994523,28456597.222222224,118.0,99.0,126.0,Foreign,R,Feb,2013,2013-02-15
20658093.889601942,5401029.281111965,28456597.222222224,125.0,807.0,119.0,Thriller,R,Apr,2013,2013-04-05
21181112.22000575,7195241.5090986695,28456597.222222224,125.0,333.0,149.0,Foreign,PG-13,Dec,2012,2012-12-19
11760007.560536923,8538302.649158427,28456597.222222224,108.0,897.0,168.0,Drama,R,May,2013,2013-05-24
1177156.6015675361,7845.9671288660475,28456597.222222224,87.0,2.0,26.0,Drama,Unrated,Dec,2011,2011-12-07
44279.58726588097,44279.58726588097,28456597.222222224,88.0,4.0,163.0,Documentary,Unrated,Oct,2011,2011-10-05
8876659.185170343,15382.322534561008,28456597.222222224,85.0,5.0,3.0,Animation,G,May,2012,2012-05-18
19217.22693101736,19217.22693101736,28456597.222222224,108.18558009647118,1.0,3.0,Foreign,Unrated,Mar,2012,2012-03-16
3290273.877984698,604974.1926477845,28456597.222222224,72.0,87.0,98.0,Animation,PG,Oct,2011,2011-10-14
18828890.547313955,13879.108339068094,28456597.222222224,133.0,3.0,3.0,Foreign,Unrated,Jan,2012,2012-01-06
5447.016211225032,5447.016211225032,28456597.222222224,85.0,4.0,3.0,Animation,Unrated,Nov,2012,2012-11-02
36816829.906008,38146.19545806946,28456597.222222224,160.0,4.0,3.0,Foreign / Action,Unrated,Apr,2012,2012-04-06
14486.58623483192,14486.58623483192,28456597.222222224,99.0,4.0,63.0,Family Comedy,PG,Mar,2012,2012-03-16
16825.749801824088,16825.749801824088,28456597.222222224,97.0,6.0,91.0,Romantic Comedy,PG-13,Mar,2012,2012-03-09
135021.30404104636,69307.99655043251,28456597.222222224,80.0,27.0,42.0,Animation,PG,Sep,2012,2012-09-07
373249.0020850097,340195.6861193479,28456597.222222224,92.0,17.0,149.0,Historical Drama,Unrated,Sep,2011,2011-09-14
19712.604336350254,19712.604336350254,28456597.222222224,99.0,5.0,11.0,Horror Thriller,R,May,2012,2012-05-18
89217.04365096649,89217.04365096649,28456597.222222224,119.0,9.0,63.0,Drama,Unrated,Sep,2012,2012-09-07
17621061.144106552,5269.790673972317,28456597.222222224,103.0,10.0,6.0,Action / Adventure,R,Feb,2012,2012-02-24
89227.17145537234,89227.17145537234,28456597.222222224,85.0,5.0,273.0,Documentary,G,Sep,2011,2011-09-09
2099685.9583438593,3785.79370541042,28456597.222222224,98.0,1.0,7.0,Foreign,Unrated,Aug,2012,2012-08-24
177468.95546050856,177468.95546050856,28456597.222222224,84.0,10.0,80.0,Drama,Unrated,Jun,2012,2012-06-08
17214.364835317996,17214.364835317996,28456597.222222224,97.0,3.0,42.0,Drama,Unrated,Feb,2012,2012-02-10
141482.402251277,141482.402251277,28456597.222222224,84.0,10.0,128.0,Foreign,Unrated,Nov,2011,2011-11-16
134611.33653318466,134611.33653318466,28456597.222222224,76.0,5.0,182.0,Foreign,Unrated,Mar,2012,2012-03-30
4554589.366895025,8298.199956432632,28456597.222222224,120.0,2.0,70.0,Foreign,Unrated,Nov,2011,2011-11-18
9522.135944319101,9522.135944319101,28456597.222222224,100.0,1.0,28.0,Foreign,Unrated,Jun,2012,2012-06-08
659901.4232079235,57448.83228655801,28456597.222222224,99.0,4.0,88.0,Foreign,Unrated,Mar,2012,2012-03-16
258460.32355438586,258460.32355438586,28456597.222222224,108.0,10.0,226.0,Foreign,Unrated,Jul,2011,2011-07-27
164423.1383619559,164423.1383619559,28456597.222222224,90.0,11.0,73.0,Documentary,PG-13,Oct,2011,2011-10-21
9204555.254928265,273536.9405123827,28456597.222222224,87.0,18.0,119.0,Comedy / Drama,Unrated,Mar,2012,2012-03-02
2769440.4808488027,160852.45990748887,28456597.222222224,122.0,17.0,42.0,Foreign,Unrated,Oct,2012,2012-10-12
648.047597062641,648.047597062641,28456597.222222224,97.0,1.0,7.0,Drama,Unrated,May,2012,2012-05-04
51813348.46032561,220024.4368755281,28456597.222222224,154.0,14.0,70.0,Foreign,Unrated,Aug,2012,2012-08-24
166822.69664220078,166822.69664220078,28456597.222222224,82.0,12.0,140.0,Documentary,Unrated,Nov,2011,2011-11-11
93978411.6253909,38434.45386203472,28456597.222222224,95.0,10.0,3.0,Comedy,R,Sep,2012,2012-09-07
332494.3251130256,332494.3251130256,28456597.222222224,141.0,30.0,98.0,Historical Drama,R,Jan,2012,2012-01-20
3585.0804463531276,3585.0804463531276,28456597.222222224,98.0,2.0,7.0,Foreign / Action,Unrated,May,2012,2012-05-11
77604.50046604004,77604.50046604004,28456597.222222224,100.0,15.0,49.0,Drama,Unrated,Mar,2012,2012-03-16
3761732.669669068,80806.30399749122,28456597.222222224,126.0,5.0,98.0,Foreign / Action,Unrated,Jul,2012,2012-07-20
13285296.026899658,73447.17370662997,28456597.222222224,89.0,16.0,56.0,Foreign,R,Jul,2012,2012-07-27
162107.98540031535,162107.98540031535,28456597.222222224,124.0,34.0,77.0,Foreign,R,Feb,2012,2012-02-17
11440571.905449921,666590.0981154891,28456597.222222224,103.0,25.0,178.0,Foreign,Unrated,Oct,2011,2011-10-21
307788.57272416074,307788.57272416074,28456597.222222224,125.0,10.0,210.0,Documentary,Unrated,Jul,2011,2011-07-29
31123361.300382413,11890.125351707797,28456597.222222224,97.0,14.0,3.0,Foreign / Action,R,Nov,2012,2012-11-30
1836907.462041691,11717.170309328641,28456597.222222224,84.0,1.0,9.0,Animation,Unrated,Sep,2012,2012-09-26
13864.161607010636,3690.775194473723,28456597.222222224,113.0,1.0,28.0,Foreign,Unrated,Feb,2012,2012-02-17
22403.016106692685,22403.016106692685,28456597.222222224,90.0,12.0,16.0,Sci-Fi Thriller,Unrated,Aug,2012,2012-08-29
148435.99606261487,148435.99606261487,28456597.222222224,99.0,200.0,14.0,Comedy,R,Jun,2012,2012-06-01
217125.83848009966,217125.83848009966,28456597.222222224,100.0,63.0,28.0,Comedy / Drama,PG-13,Sep,2012,2012-09-14
13191343.004433913,439589.79555214854,28456597.222222224,105.0,231.0,21.0,Action Thriller,R,Mar,2012,2012-03-16
53834.92599980836,53834.92599980836,28456597.222222224,131.0,6.0,35.0,Foreign / Action,Unrated,Aug,2012,2012-08-17
145374.05123827278,145374.05123827278,23000000.0,154.0,13.0,35.0,Foreign / Action,Unrated,Apr,2012,2012-04-27
89167611.60518132,732217.9833967787,28456597.222222224,135.0,22.0,70.0,Foreign / Action,Unrated,Oct,2012,2012-10-12
331330.83298138605,331330.83298138605,28456597.222222224,76.0,15.0,189.0,Documentary,PG,Oct,2011,2011-10-21
68682376.85203543,109101.44207985276,28456597.222222224,116.0,7.0,115.0,Foreign / Action,Unrated,Nov,2011,2011-11-11
36325.89701821476,36325.89701821476,28456597.222222224,103.0,4.0,77.0,Documentary,R,Apr,2012,2012-04-13
111392535.26416196,67273.10574318144,28456597.222222224,132.0,10.0,56.0,Foreign / Action,Unrated,Mar,2012,2012-03-02
226436.58492817756,226436.58492817756,28456597.222222224,94.0,31.0,42.0,Foreign / Action,PG-13,Oct,2012,2012-10-19
24323.587817141535,24323.587817141535,28456597.222222224,91.0,5.0,119.0,Drama,Unrated,Nov,2011,2011-11-18
8973.377353066717,8973.377353066717,28456597.222222224,95.0,1.0,14.0,Documentary,Unrated,Aug,2012,2012-08-03
215240.41499342318,16145.673493209753,28456597.222222224,86.0,10.0,56.0,Foreign,Unrated,Sep,2012,2012-09-21
22705.15361899701,22705.15361899701,28456597.222222224,95.0,3.0,98.0,Foreign,Unrated,May,2012,2012-05-11
74692.02296227253,25661.403695218516,28456597.222222224,97.0,2.0,112.0,Foreign,Unrated,Mar,2012,2012-03-09
28551.461100899847,28551.461100899847,28456597.222222224,126.0,2.0,77.0,Romance,Unrated,Apr,2012,2012-04-13
108337.11682361037,108337.11682361037,28456597.222222224,95.0,7.0,119.0,Foreign,Unrated,May,2012,2012-05-25
1394198.0699844072,164615.8335148131,28456597.222222224,111.0,6.0,126.0,Foreign,Unrated,Jun,2012,2012-06-29
25354799.622653253,784403.8328613535,28456597.222222224,108.18558009647118,17.0,266.0,Foreign,Unrated,Oct,2011,2011-10-07
2385559.2909222366,374227.73626488494,28456597.222222224,94.0,23.0,63.0,Foreign,Unrated,Feb,2012,2012-02-10
1683308.4376769427,22417.96283875014,28456597.222222224,93.0,61.0,7.0,Comedy,R,Dec,2012,2012-12-07
187587.89306340757,112119.70765786563,28456597.222222224,86.0,90.0,7.0,Comedy,R,Oct,2012,2012-10-05
12755919.076630922,478246.3151476084,28456597.222222224,91.0,60.0,35.0,Comedy,R,Sep,2012,2012-09-07
249162.02339782397,249162.02339782397,28456597.222222224,109.0,13.0,163.0,Foreign,Unrated,May,2012,2012-05-16
1593591.7461257698,338869.1063355314,28456597.222222224,90.0,19.0,168.0,Foreign,Unrated,Mar,2012,2012-03-02
4828282.853573635,4828282.853573635,28456597.222222224,115.0,283.0,161.0,Adventure,PG-13,Oct,2011,2011-10-07
17018.98969485265,17018.98969485265,28456597.222222224,90.0,1.0,79.0,Documentary,Unrated,May,2012,2012-05-09
1255364.2816449907,162714.39567236078,28456597.222222224,150.0,6.0,226.0,Foreign,Unrated,Jan,2012,2012-01-04
31252.549108426178,31252.549108426178,28456597.222222224,100.0,5.0,112.0,Documentary,Unrated,Aug,2012,2012-08-03
30721152.21408225,1298505.8884814063,28456597.222222224,106.0,98.0,24.0,Foreign,PG,Jul,2012,2012-07-06
6863.041802444218,6863.041802444218,28456597.222222224,108.18558009647118,1.0,84.0,Foreign,Unrated,Sep,2011,2011-09-30
17656333.296514716,74922.62968544474,28456597.222222224,144.0,22.0,45.0,Foreign,R,Apr,2012,2012-04-20
10711.4687666054,10711.4687666054,28456597.222222224,99.0,2.0,84.0,Foreign,Unrated,Mar,2012,2012-03-23
181790.69627255067,181790.69627255067,28456597.222222224,122.0,15.0,10.0,Foreign / Action,R,Aug,2012,2012-08-31
4010494.430578957,4010494.430578957,28456597.222222224,143.0,167.0,43.0,Foreign / Action,Unrated,Dec,2011,2011-12-22
13316846.677188037,253911.84205495712,28456597.222222224,130.0,19.0,121.0,Foreign,Unrated,Aug,2011,2011-08-31
4066269.4494062834,3700017.5243955026,28456597.222222224,89.0,162.0,77.0,Romance,PG-13,Oct,2011,2011-10-28
4716313.185884648,4558140.461510318,28456597.222222224,83.0,513.0,63.0,Comedy,R,Mar,2012,2012-03-16
18452603.175083023,11280.757183058518,28456597.222222224,108.0,4.0,42.0,Foreign,Unrated,Nov,2011,2011-11-18
914985.7893917906,771394.7834746309,28456597.222222224,120.0,36.0,182.0,Foreign,Unrated,Aug,2011,2011-08-19
1693109.2234117617,31883.51472599458,28456597.222222224,97.0,49.0,28.0,Foreign,Unrated,Aug,2012,2012-08-24
6308079.111937013,176684.64143612268,28456597.222222224,100.0,9.0,189.0,Foreign,Unrated,Nov,2011,2011-11-04
92495.71609014172,92495.71609014172,28456597.222222224,106.0,5.0,121.0,Documentary,Unrated,Jun,2012,2012-06-13
262755.0085803636,262755.0085803636,28456597.222222224,101.0,10.0,112.0,Drama,Unrated,Sep,2012,2012-09-07
1202704.8093591295,1202704.8093591295,28456597.222222224,98.0,61.0,161.0,Romance,R,Mar,2012,2012-03-23
7027008.566425952,2145408.011707623,28456597.222222224,94.0,86.0,182.0,Foreign,PG-13,Apr,2012,2012-04-13
10351897.36874657,532300.1040096866,28456597.222222224,108.0,114.23131782945737,76.31803628601921,Foreign,PG-13,Mar,2012,2012-03-16
